Vendor Name	EHR Product Name	EHR Product Version	Product Classification	Product Setting	Attestation Month	Business State/Territory	Provider Type	Specialty	Program Year	Payment Year	Program Type	ID
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OPTOMETRY	2011	1	Medicare	659
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	PLASTIC AND RECONSTRUCTIVE SURGERY	2011	1	Medicare	660
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	UROLOGY	2011	1	Medicare	661
BizMatics Inc	PrognoCIS	Version 2.0	Complete EHR	Ambulatory	5	Texas	EP	HEMATOLOGY/ONCOLOGY	2011	1	Medicare	662
AmazingCharts.com, Inc.	Amazing Charts	Version 6	Complete EHR	Ambulatory	5	Texas	EP	PULMONARY DISEASE	2011	1	Medicare	663
Advanced Data Systems Corporation	Medics DocAssistant	Version 5.2	Complete EHR	Ambulatory	5	New Jersey	EP	NEPHROLOGY	2011	1	Medicare	664
Health IT Services Group	Acumen EHR	6.0	Complete EHR	Ambulatory	5	Georgia	EP	NEPHROLOGY	2011	1	Medicare	665
Health IT Services Group	Acumen EHR	6.0	Complete EHR	Ambulatory	5	Georgia	EP	NEPHROLOGY	2011	1	Medicare	666
Spring Medical Systems, Inc.	SpringCharts EHR	2011	Complete EHR	Ambulatory	5	Texas	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	667
Cerner Corporation	Powerchart, FirstNet, HealthSentry, and P2 Sentinel (Powered by Sensage)	2007.19.12 and P2 Sentinel v4.2.1	Complete EHR	Inpatient	5	Michigan	Hospital	PSYCHIATRIC UNIT	2011	1	Medicare/Medicaid	668
Cerner Corporation	Powerchart, FirstNet, HealthSentry, and P2 Sentinel (Powered by Sensage)	2007.19.12 and P2 Sentinel v4.2.1	Complete EHR	Inpatient	5	Michigan	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	669
Cerner Corporation	Powerchart, FirstNet, HealthSentry, and P2 Sentinel (Powered by Sensage)	2007.19.12 and P2 Sentinel v4.2.1	Complete EHR	Inpatient	5	Michigan	Hospital	REHABILITATION UNIT	2011	1	Medicare/Medicaid	670
Cerner Corporation	Powerchart, FirstNet, HealthSentry, and P2 Sentinel (Powered by Sensage)	2007.19.12 and P2 Sentinel v4.2.1	Complete EHR	Inpatient	5	Michigan	Hospital	ACUTE CARE	2011	1	Medicare/Medicaid	671
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	5	Texas	EP	FAMILY PRACTICE	2011	1	Medicare	672
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	5	New Jersey	EP	PHYSICAL MEDICINE AND REHABILITATION	2011	1	Medicare	673
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	5	Alabama	EP	PULMONARY DISEASE	2011	1	Medicare	674
Aprima Medical Software, Inc	Aprima	2011	Complete EHR	Ambulatory	5	North Carolina	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	675
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	5	Ohio	EP	FAMILY PRACTICE	2011	1	Medicare	676
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	5	New York	EP	INTERNAL MEDICINE	2011	1	Medicare	677
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	5	New York	EP	INTERNAL MEDICINE	2011	1	Medicare	678
meridianEMR, Inc.	meridianEMR	v5.0	Complete EHR	Ambulatory	5	Michigan	EP	GENERAL PRACTICE	2011	1	Medicare	679
meridianEMR, Inc.	meridianEMR	v5.0	Complete EHR	Ambulatory	5	Ohio	EP	UROLOGY	2011	1	Medicare	680
McKesson	Practice Partner	9.5	Complete EHR	Ambulatory	5	Texas	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	681
HealthFusion	MediTouch EHR	3	Complete EHR	Ambulatory	5	Texas	EP	FAMILY PRACTICE	2011	1	Medicare	682
HealthFusion	MediTouch EHR	3	Complete EHR	Ambulatory	5	Utah	EP	FAMILY PRACTICE	2011	1	Medicare	683
ChartLogic, Inc.	ChartLogic EMR	7	Complete EHR	Ambulatory	5	Wyoming	EP	PODIATRY	2011	1	Medicare	684
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	CRITICAL CARE (INTENSIVISTS)	2011	1	Medicare	685
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	FAMILY PRACTICE	2011	1	Medicare	686
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	687
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	PODIATRY	2011	1	Medicare	688
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	689
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	690
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	691
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	692
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	GASTROENTEROLOGY	2011	1	Medicare	693
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	PULMONARY DISEASE	2011	1	Medicare	694
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	695
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	NEUROLOGY	2011	1	Medicare	696
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	FAMILY PRACTICE	2011	1	Medicare	697
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	698
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	699
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	RHEUMATOLOGY	2011	1	Medicare	700
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	701
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	GENERAL PRACTICE	2011	1	Medicare	702
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	703
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	FAMILY PRACTICE	2011	1	Medicare	704
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	705
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	706
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	707
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	708
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	NEUROLOGY	2011	1	Medicare	709
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	710
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	FAMILY PRACTICE	2011	1	Medicare	711
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	712
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Illinois	EP	GENERAL SURGERY	2011	1	Medicare	713
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	714
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Illinois	EP	GENERAL SURGERY	2011	1	Medicare	715
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	716
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	717
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	NEUROLOGY	2011	1	Medicare	718
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	PLASTIC AND RECONSTRUCTIVE SURGERY	2011	1	Medicare	719
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	720
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	721
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OTOLARYNGOLOGY	2011	1	Medicare	722
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	723
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	FAMILY PRACTICE	2011	1	Medicare	724
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	725
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	726
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	727
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Illinois	EP	GENERAL SURGERY	2011	1	Medicare	728
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OTOLARYNGOLOGY	2011	1	Medicare	729
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OTOLARYNGOLOGY	2011	1	Medicare	730
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INFECTIOUS DISEASE	2011	1	Medicare	731
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OTOLARYNGOLOGY	2011	1	Medicare	732
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	733
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	734
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	FAMILY PRACTICE	2011	1	Medicare	735
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	FAMILY PRACTICE	2011	1	Medicare	736
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OTOLARYNGOLOGY	2011	1	Medicare	737
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	738
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	739
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	740
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	741
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	742
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	FAMILY PRACTICE	2011	1	Medicare	743
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	744
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	745
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	746
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	NEUROLOGY	2011	1	Medicare	747
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	748
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	749
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	750
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	751
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	752
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	PULMONARY DISEASE	2011	1	Medicare	753
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	PULMONARY DISEASE	2011	1	Medicare	754
AmazingCharts.com, Inc.	Amazing Charts	Version 6	Complete EHR	Ambulatory	5	Louisiana	EP	GENERAL PRACTICE	2011	1	Medicare	755
Practice Fusion	Practice Fusion	2	Modular EHR	Ambulatory	5	Louisiana	EP	GENERAL PRACTICE	2011	1	Medicare	755
MedLink International, Inc	iSuite	4	Complete EHR	Ambulatory	5	New York	EP	INTERNAL MEDICINE	2011	1	Medicare	756
MedLink International, Inc	iSuite	4	Complete EHR	Ambulatory	5	New York	EP	PODIATRY	2011	1	Medicare	757
ABEL Medical Software Inc.	ABELMed EHR - EMR / PM	11	Complete EHR	Ambulatory	5	California	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	758
Allscripts	Allscripts MyWay EHR	9	Complete EHR	Ambulatory	5	Florida	EP	ORTHOPEDIC SURGERY	2011	1	Medicare	759
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	5	Washington	EP	FAMILY PRACTICE	2011	1	Medicare	760
Sage	Sage Intergy Meaningful Use Edition	6.2	Complete EHR	Ambulatory	5	Washington	EP	INTERNAL MEDICINE	2011	1	Medicare	761
Cerner Corporation	Millennium Powerchart, Healthe Exchange, IQHealth, Health Sentry, Cerner Health	2010.01.07 and P2 Sentinel v4.2.1	Complete EHR	Ambulatory	5	Wisconsin	EP	FAMILY PRACTICE	2011	1	Medicare	762
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	763
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OPTOMETRY	2011	1	Medicare	764
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	GASTROENTEROLOGY	2011	1	Medicare	765
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OPTOMETRY	2011	1	Medicare	766
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OPHTHALMOLOGY	2011	1	Medicare	767
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	GASTROENTEROLOGY	2011	1	Medicare	768
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Illinois	EP	VASCULAR SURGERY	2011	1	Medicare	769
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OPHTHALMOLOGY	2011	1	Medicare	770
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	GASTROENTEROLOGY	2011	1	Medicare	771
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	772
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OBSTETRICS/GYNECOLOGY	2011	1	Medicare	773
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	GASTROENTEROLOGY	2011	1	Medicare	774
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OPTOMETRY	2011	1	Medicare	775
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OPTOMETRY	2011	1	Medicare	776
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OPTOMETRY	2011	1	Medicare	777
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	OPTOMETRY	2011	1	Medicare	778
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	779
Waiting Room Solutions	2011 Waiting Room Solutions Web Based EHR and Practice Management System	4.0	Complete EHR	Ambulatory	5	New Jersey	EP	INTERNAL MEDICINE	2011	1	Medicare	780
PlatinumMD	PlatinumMD EMR	3.1	Complete EHR	Ambulatory	5	California	EP	INTERNAL MEDICINE	2011	1	Medicare	781
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	2010	Complete EHR	Ambulatory	5	Illinois	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	782
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	5	Ohio	EP	FAMILY PRACTICE	2011	1	Medicare	783
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	5	Ohio	EP	FAMILY PRACTICE	2011	1	Medicare	784
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	5	Ohio	EP	FAMILY PRACTICE	2011	1	Medicare	785
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Illinois	EP	GENERAL SURGERY	2011	1	Medicare	786
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Illinois	EP	GASTROENTEROLOGY	2011	1	Medicare	787
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Illinois	EP	GASTROENTEROLOGY	2011	1	Medicare	788
Meditab Software, Inc.	IMS	v. 14.0	Complete EHR	Ambulatory	5	California	EP	ALLERGY/IMMUNOLOGY	2011	1	Medicare	789
Intuitive Medical Software	UroChartEHR	4	Complete EHR	Ambulatory	5	Oklahoma	EP	UROLOGY	2011	1	Medicare	790
Medical Office Online, Inc.	Medical Office Online	2.2	Complete EHR	Ambulatory	5	Florida	EP	THORACIC SURGERY	2011	1	Medicare	791
Medical Office Online, Inc.	Medical Office Online	2.2	Complete EHR	Ambulatory	5	Florida	EP	INTERNAL MEDICINE	2011	1	Medicare	792
SOAPware, Inc.	SOAPware	2011	Complete EHR	Ambulatory	5	California	EP	FAMILY PRACTICE	2011	1	Medicare	793
SOAPware, Inc.	SOAPware	2011	Complete EHR	Ambulatory	5	California	EP	FAMILY PRACTICE	2011	1	Medicare	794
SOAPware, Inc.	SOAPware	2011	Complete EHR	Ambulatory	5	California	EP	FAMILY PRACTICE	2011	1	Medicare	795
PlatinumMD	PlatinumMD EMR	3.1	Complete EHR	Ambulatory	5	California	EP	CARDIOVASCULAR DISEASE (CARDIOLOGY)	2011	1	Medicare	796
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	5	Georgia	EP	INTERNAL MEDICINE	2011	1	Medicare	797
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	5	Texas	EP	FAMILY PRACTICE	2011	1	Medicare	798
Greenway Medical Technologies, Inc.	PrimeSuite	2011	Complete EHR	Ambulatory	5	Ohio	EP	FAMILY PRACTICE	2011	1	Medicare	799
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	5	Kentucky	EP	EMERGENCY MEDICINE	2011	1	Medicare	800
e-MDs, Inc.	e-MDs Solution Series	7	Complete EHR	Ambulatory	5	Florida	EP	INTERNAL MEDICINE	2011	1	Medicare	801
Community Computer Service, Inc.	MEDENT	19.5	Complete EHR	Ambulatory	5	Pennsylvania	EP	INTERNAL MEDICINE	2011	1	Medicare	802
meridianEMR, Inc.	meridianEMR	v5.0	Complete EHR	Ambulatory	5	Texas	EP	UROLOGY	2011	1	Medicare	803
CPSI (Computer Programs and Systems), Inc.	CPSI System	17	Complete EHR	Inpatient	5	Arkansas	Hospital	SWING-BED APPROVED	2011	1	Medicare/Medicaid	804
gloStream, Inc.	gloEMR	6	Complete EHR	Ambulatory	5	Florida	EP	ENDOCRINOLOGY	2011	1	Medicare	805
gloStream, Inc.	gloEMR	6	Complete EHR	Ambulatory	5	Florida	EP	ENDOCRINOLOGY	2011	1	Medicare	806
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	ENDOCRINOLOGY	2011	1	Medicare	807
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	ALLERGY/IMMUNOLOGY	2011	1	Medicare	808
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	809
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	VASCULAR SURGERY	2011	1	Medicare	810
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	FAMILY PRACTICE	2011	1	Medicare	811
Epic Systems Corporation	EpicCare Ambulatory - Core EMR	Summer 2009	Complete EHR	Ambulatory	5	Massachusetts	EP	INTERNAL MEDICINE	2011	1	Medicare	812
STI Computer Services, Inc.	ChartMaker Medical Suite	3.8	Complete EHR	Ambulatory	5	New Jersey	EP	FAMILY PRACTICE	2011	1	Medicare	813
eClinicalWorks LLC	eClinicalWorks	9	Complete EHR	Ambulatory	5	Pennsylvania	EP	FAMILY PRACTICE	2011	1	Medicare	814
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	5	Ohio	EP	UROLOGY	2011	1	Medicare	815
NextGen Healthcare	NextGen Ambulatory EHR	5.6 SP1	Complete EHR	Ambulatory	5	Ohio	EP	UROLOGY	2011	1	Medicare	816
